,Year_draft,Rd,Pk,Tm_draft,Player_draft,Age_draft,Pos_draft,Born,College,From,To,G_draft,MP_draft,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS_draft,WS/48_draft,mergename,Player_season,Pos_season,Age_season,Tm_season,G_season,MP_season,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS_season,WS/48_season,OBPM,DBPM,BPM,VORP,Year_season,projage,agecheck,sincedrafted
303,2014,1,20,TOR,Bruno Caboclo,18.283,F,br,,2015.0,2018.0,35.0,6.1,1.5,1.0,0.3,0.2,0.2,0.282,0.316,0.242,0.833,-0.4,-0.08,brunocaboclo,Bruno Caboclo,SF,22.0,SAC,10.0,100.0,8.3,0.41100000000000003,0.517,0.207,7.6,16.6,12.0,5.6,1.0,3.8,11.2,16.0,-0.1,0.1,0.0,-0.01,-4.5,-0.5,-5.0,-0.1,2018.0,22.283,0.28300000000000125,4.0
304,2014,1,21,OKC,Mitch McGary,22.025,F-C,us,University of Michigan,2015.0,2016.0,52.0,10.7,4.4,3.5,0.3,0.3,0.3,0.527,0.544,0.0,0.58,1.3,0.10800000000000001,mitchmcgary,Mitch McGary,PF,22.0,OKC,32.0,485.0,16.6,0.55,0.012,0.242,11.9,24.4,18.2,4.6,1.7,2.6,14.5,19.0,0.6,0.7,1.3,0.127,-2.3,-0.1,-2.4,-0.1,2015.0,23.025,1.0249999999999986,1.0
305,2014,1,21,OKC,Mitch McGary,22.025,F-C,us,University of Michigan,2015.0,2016.0,52.0,10.7,4.4,3.5,0.3,0.3,0.3,0.527,0.544,0.0,0.58,1.3,0.10800000000000001,mitchmcgary,Mitch McGary,PF,23.0,OKC,20.0,72.0,7.4,0.474,0.174,0.435,6.4,20.1,13.6,6.0,0.7,2.1,20.3,20.4,-0.1,0.1,0.0,-0.018000000000000002,-6.2,-1.5,-7.7,-0.1,2016.0,24.025,1.0249999999999986,2.0
306,2014,1,22,MEM,Jordan Adams,19.358,G,us,"University of California, Los Angeles",2015.0,2016.0,32.0,8.2,3.2,0.9,0.6,0.6,0.2,0.402,0.409,0.385,0.607,0.4,0.07,jordanadams,Jordan Adams,SG,20.0,MEM,30.0,248.0,12.8,0.489,0.29100000000000004,0.267,4.2,8.7,6.4,10.1,3.4,2.3,12.7,20.4,0.0,0.4,0.4,0.073,-1.8,1.2,-0.6,0.1,2015.0,20.358,0.35800000000000054,1.0
307,2014,1,22,MEM,Jordan Adams,19.358,G,us,"University of California, Los Angeles",2015.0,2016.0,32.0,8.2,3.2,0.9,0.6,0.6,0.2,0.402,0.409,0.385,0.607,0.4,0.07,jordanadams,Jordan Adams,SG,21.0,MEM,2.0,15.0,17.3,0.42700000000000005,0.16699999999999998,0.833,0.0,15.9,7.6,31.9,10.3,0.0,19.6,30.5,0.0,0.0,0.0,0.015,-2.9,4.8,1.9,0.0,2016.0,21.358,0.35800000000000054,2.0
308,2014,1,23,UTA,Rodney Hood,21.254,G-F,us,Duke University,2015.0,2018.0,248.0,27.5,13.0,3.0,2.0,0.8,0.2,0.419,0.461,0.369,0.828,13.4,0.095,rodneyhood,Rodney Hood,SG,22.0,UTA,50.0,1064.0,12.3,0.529,0.455,0.214,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,1.3,0.9,2.2,0.098,0.2,-1.3,-1.1,0.2,2015.0,22.254,0.25400000000000134,1.0
309,2014,1,23,UTA,Rodney Hood,21.254,G-F,us,Duke University,2015.0,2018.0,248.0,27.5,13.0,3.0,2.0,0.8,0.2,0.419,0.461,0.369,0.828,13.4,0.095,rodneyhood,Rodney Hood,SG,23.0,UTA,79.0,2541.0,14.1,0.542,0.462,0.20600000000000002,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,3.4,2.5,6.0,0.11199999999999999,1.6,-0.9,0.7,1.7,2016.0,23.254,0.25400000000000134,2.0
310,2014,1,23,UTA,Rodney Hood,21.254,G-F,us,Duke University,2015.0,2018.0,248.0,27.5,13.0,3.0,2.0,0.8,0.2,0.419,0.461,0.369,0.828,13.4,0.095,rodneyhood,Rodney Hood,SG,24.0,UTA,59.0,1593.0,12.4,0.522,0.461,0.17300000000000001,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,0.7,1.9,2.6,0.078,-0.3,-0.9,-1.2,0.3,2017.0,24.254,0.25400000000000134,3.0
312,2014,1,23,UTA,Rodney Hood,21.254,G-F,us,Duke University,2015.0,2018.0,248.0,27.5,13.0,3.0,2.0,0.8,0.2,0.419,0.461,0.369,0.828,13.4,0.095,rodneyhood,Rodney Hood,SG,25.0,UTA,39.0,1084.0,15.1,0.551,0.475,0.17600000000000002,1.5,10.1,5.8,10.4,1.4,0.5,9.6,27.3,0.6,1.3,1.9,0.085,0.5,-2.1,-1.6,0.1,2018.0,25.254,0.25400000000000134,4.0
313,2014,1,23,UTA,Rodney Hood,21.254,G-F,us,Duke University,2015.0,2018.0,248.0,27.5,13.0,3.0,2.0,0.8,0.2,0.419,0.461,0.369,0.828,13.4,0.095,rodneyhood,Rodney Hood,SG,25.0,CLE,21.0,532.0,12.7,0.5329999999999999,0.35700000000000004,0.161,1.7,9.5,5.7,8.4,1.4,0.8,3.2,18.3,0.6,0.2,0.8,0.07400000000000001,-0.4,-2.3,-2.7,-0.1,2018.0,25.254,0.25400000000000134,4.0
314,2014,1,24,CHH,Shabazz Napier,22.353,G,us,University of Connecticut,2015.0,2018.0,233.0,15.7,5.7,1.7,1.9,0.8,0.1,0.395,0.42200000000000004,0.363,0.802,4.4,0.057999999999999996,shabazznapier,Shabazz Napier,PG,23.0,MIA,51.0,1012.0,9.3,0.517,0.518,0.24600000000000002,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,-0.3,0.8,0.5,0.024,-2.0,-0.6,-2.6,-0.2,2015.0,23.353,0.35300000000000153,1.0
315,2014,1,24,CHH,Shabazz Napier,22.353,G,us,University of Connecticut,2015.0,2018.0,233.0,15.7,5.7,1.7,1.9,0.8,0.1,0.395,0.42200000000000004,0.363,0.802,4.4,0.057999999999999996,shabazznapier,Shabazz Napier,PG,24.0,ORL,55.0,600.0,9.6,0.46,0.517,0.22399999999999998,1.6,8.6,5.1,23.1,1.9,0.1,17.2,19.7,-0.3,0.4,0.1,0.004,-2.3,-2.6,-4.9,-0.4,2016.0,24.353,0.35300000000000153,2.0
316,2014,1,24,CHH,Shabazz Napier,22.353,G,us,University of Connecticut,2015.0,2018.0,233.0,15.7,5.7,1.7,1.9,0.8,0.1,0.395,0.42200000000000004,0.363,0.802,4.4,0.057999999999999996,shabazznapier,Shabazz Napier,PG,25.0,POR,53.0,512.0,13.6,0.5329999999999999,0.503,0.268,1.7,11.5,6.6,19.5,3.1,0.3,16.7,21.2,0.1,0.5,0.6,0.06,-0.9,-1.3,-2.2,0.0,2017.0,25.353,0.35300000000000153,3.0
317,2014,1,24,CHH,Shabazz Napier,22.353,G,us,University of Connecticut,2015.0,2018.0,233.0,15.7,5.7,1.7,1.9,0.8,0.1,0.395,0.42200000000000004,0.363,0.802,4.4,0.057999999999999996,shabazznapier,Shabazz Napier,PG,26.0,POR,74.0,1535.0,14.2,0.544,0.41100000000000003,0.26,1.9,10.1,6.0,14.6,2.6,0.7,13.2,19.5,1.2,2.0,3.2,0.10099999999999999,-0.2,0.3,0.2,0.8,2018.0,26.353,0.35300000000000153,4.0
318,2014,1,25,HOU,Clint Capela,20.044,C,ch,,2015.0,2018.0,228.0,22.6,10.6,8.1,0.8,0.7,1.4,0.629,0.63,0.0,0.48200000000000004,20.6,0.193,clintcapela,Clint Capela,C,20.0,HOU,12.0,90.0,12.1,0.409,0.0,0.7929999999999999,12.3,31.8,22.1,3.6,0.6,7.8,11.3,21.3,-0.2,0.2,0.0,0.019,-8.8,1.0,-7.8,-0.1,2015.0,21.044,1.0440000000000005,1.0
319,2014,1,25,HOU,Clint Capela,20.044,C,ch,,2015.0,2018.0,228.0,22.6,10.6,8.1,0.8,0.7,1.4,0.629,0.63,0.0,0.48200000000000004,20.6,0.193,clintcapela,Clint Capela,C,21.0,HOU,77.0,1471.0,18.3,0.5529999999999999,0.003,0.531,14.4,22.7,18.5,5.1,2.0,5.2,10.9,16.1,2.4,2.0,4.4,0.14400000000000002,-1.2,1.7,0.5,0.9,2016.0,22.044,1.0440000000000005,2.0
320,2014,1,25,HOU,Clint Capela,20.044,C,ch,,2015.0,2018.0,228.0,22.6,10.6,8.1,0.8,0.7,1.4,0.629,0.63,0.0,0.48200000000000004,20.6,0.193,clintcapela,Clint Capela,C,22.0,HOU,65.0,1551.0,21.4,0.638,0.0,0.314,12.5,24.5,18.5,6.7,1.1,4.1,12.0,19.9,3.8,2.1,5.9,0.184,0.0,0.9,0.9,1.1,2017.0,23.044,1.0440000000000005,3.0
321,2014,1,25,HOU,Clint Capela,20.044,C,ch,,2015.0,2018.0,228.0,22.6,10.6,8.1,0.8,0.7,1.4,0.629,0.63,0.0,0.48200000000000004,20.6,0.193,clintcapela,Clint Capela,C,23.0,HOU,74.0,2034.0,24.5,0.65,0.001,0.38,13.5,30.8,22.2,5.7,1.4,5.7,11.5,19.4,6.2,4.1,10.2,0.242,0.1,2.9,3.0,2.6,2018.0,24.044,1.0440000000000005,4.0
322,2014,1,26,MIA,P.J. Hairston,21.189,G-F,us,University of North Carolina,2015.0,2016.0,111.0,18.0,6.0,2.4,0.5,0.5,0.2,0.34299999999999997,0.414,0.295,0.81,0.9,0.021,pjhairston,P.J. Hairston,SG,22.0,CHO,45.0,687.0,9.0,0.446,0.606,0.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,-0.5,0.8,0.3,0.022000000000000002,-2.2,-1.3,-3.5,-0.3,2015.0,22.189,0.18900000000000006,1.0
324,2014,1,26,MIA,P.J. Hairston,21.189,G-F,us,University of North Carolina,2015.0,2016.0,111.0,18.0,6.0,2.4,0.5,0.5,0.2,0.34299999999999997,0.414,0.295,0.81,0.9,0.021,pjhairston,P.J. Hairston,SF,23.0,CHO,48.0,938.0,7.4,0.486,0.623,0.152,2.1,13.0,7.5,4.7,1.3,0.6,7.5,15.3,-0.1,1.0,0.9,0.044000000000000004,-2.2,-1.0,-3.2,-0.3,2016.0,23.189,0.18900000000000006,2.0
325,2014,1,26,MIA,P.J. Hairston,21.189,G-F,us,University of North Carolina,2015.0,2016.0,111.0,18.0,6.0,2.4,0.5,0.5,0.2,0.34299999999999997,0.414,0.295,0.81,0.9,0.021,pjhairston,P.J. Hairston,SF,23.0,MEM,18.0,375.0,5.7,0.43799999999999994,0.523,0.16699999999999998,2.0,12.4,7.0,3.8,1.1,1.0,10.7,19.0,-0.5,0.2,-0.3,-0.039,-3.9,-2.7,-6.7,-0.4,2016.0,23.189,0.18900000000000006,2.0
326,2014,1,27,PHO,Bogdan Bogdanovic,21.316999999999997,G,rs,,2018.0,2018.0,78.0,27.9,11.8,2.9,3.3,0.9,0.2,0.446,0.485,0.392,0.84,2.9,0.064,bogdanbogdanovic,Bogdan Bogdanovic,SG,25.0,SAC,78.0,2175.0,13.5,0.556,0.426,0.154,1.6,10.5,5.8,18.3,1.7,0.7,13.2,19.6,1.8,1.1,2.9,0.064,0.5,-1.5,-1.0,0.6,2018.0,25.316999999999997,0.3169999999999966,4.0
327,2014,1,28,LAC,C.J. Wilcox,23.184,G,us,University of Washington,2015.0,2017.0,66.0,5.7,2.0,0.5,0.5,0.2,0.1,0.37,0.397,0.33299999999999996,0.813,0.1,0.006999999999999999,cjwilcox,C.J. Wilcox,SG,24.0,LAC,21.0,101.0,8.5,0.527,0.5,0.053,1.1,6.5,3.9,12.0,1.5,0.8,20.5,21.8,-0.1,0.1,0.0,-0.024,-3.3,-2.7,-6.0,-0.1,2015.0,24.184,0.18400000000000105,1.0
328,2014,1,28,LAC,C.J. Wilcox,23.184,G,us,University of Washington,2015.0,2017.0,66.0,5.7,2.0,0.5,0.5,0.2,0.1,0.37,0.397,0.33299999999999996,0.813,0.1,0.006999999999999999,cjwilcox,C.J. Wilcox,SG,25.0,LAC,23.0,167.0,12.9,0.491,0.348,0.182,0.7,7.1,3.9,9.4,3.0,0.9,2.7,19.8,0.1,0.2,0.3,0.08900000000000001,-1.5,-0.9,-2.4,0.0,2016.0,25.184,0.18400000000000105,2.0
329,2014,1,28,LAC,C.J. Wilcox,23.184,G,us,University of Washington,2015.0,2017.0,66.0,5.7,2.0,0.5,0.5,0.2,0.1,0.37,0.397,0.33299999999999996,0.813,0.1,0.006999999999999999,cjwilcox,C.J. Wilcox,SG,26.0,ORL,22.0,108.0,2.9,0.32899999999999996,0.484,0.065,3.9,8.3,6.1,15.5,0.9,0.7,15.8,15.4,-0.2,0.0,-0.2,-0.09,-6.5,-2.1,-8.6,-0.2,2017.0,26.184,0.18400000000000105,3.0
330,2014,1,29,OKC,Josh Huestis,22.195,F,us,Stanford University,2016.0,2018.0,76.0,14.1,2.5,2.4,0.3,0.2,0.6,0.34600000000000003,0.4,0.312,0.24,0.7,0.03,joshhuestis,Josh Huestis,PF,24.0,OKC,5.0,55.0,6.7,0.509,0.5,0.33299999999999996,4.2,15.0,9.9,0.0,0.9,2.8,17.9,13.0,0.0,0.1,0.0,0.01,-4.9,-2.5,-7.4,-0.1,2016.0,24.195,0.19500000000000028,2.0
331,2014,1,29,OKC,Josh Huestis,22.195,F,us,Stanford University,2016.0,2018.0,76.0,14.1,2.5,2.4,0.3,0.2,0.6,0.34600000000000003,0.4,0.312,0.24,0.7,0.03,joshhuestis,Josh Huestis,PF,25.0,OKC,2.0,31.0,26.1,0.612,0.364,0.091,14.3,17.9,16.1,15.5,0.0,7.7,0.0,15.7,0.1,0.0,0.2,0.265,3.9,1.8,5.7,0.1,2017.0,25.195,0.19500000000000028,3.0
332,2014,1,29,OKC,Josh Huestis,22.195,F,us,Stanford University,2016.0,2018.0,76.0,14.1,2.5,2.4,0.3,0.2,0.6,0.34600000000000003,0.4,0.312,0.24,0.7,0.03,joshhuestis,Josh Huestis,PF,26.0,OKC,69.0,982.0,5.4,0.41700000000000004,0.632,0.11,4.6,13.9,9.1,2.7,0.8,4.0,12.0,9.5,-0.5,1.0,0.5,0.024,-4.6,0.7,-3.9,-0.5,2018.0,26.195,0.19500000000000028,4.0
333,2014,1,30,SAS,Kyle Anderson,20.284000000000002,F-G,us,"University of California, Los Angeles",2015.0,2018.0,257.0,17.9,4.9,3.6,1.7,0.9,0.5,0.478,0.501,0.33799999999999997,0.733,12.7,0.132,kyleanderson,Kyle Anderson,SF,21.0,SAS,33.0,358.0,8.2,0.389,0.124,0.157,1.6,20.8,11.4,10.9,2.1,1.5,9.5,13.4,-0.3,0.6,0.3,0.044000000000000004,-5.2,2.4,-2.7,-0.1,2015.0,21.284000000000002,0.2840000000000025,1.0
334,2014,1,30,SAS,Kyle Anderson,20.284000000000002,F-G,us,"University of California, Los Angeles",2015.0,2018.0,257.0,17.9,4.9,3.6,1.7,0.9,0.5,0.478,0.501,0.33799999999999997,0.733,12.7,0.132,kyleanderson,Kyle Anderson,SF,22.0,SAS,78.0,1245.0,12.9,0.528,0.125,0.281,2.4,19.4,11.2,13.7,2.5,1.8,15.1,14.4,0.7,2.8,3.5,0.133,-1.9,3.7,1.8,1.2,2016.0,22.284000000000002,0.2840000000000025,2.0
335,2014,1,30,SAS,Kyle Anderson,20.284000000000002,F-G,us,"University of California, Los Angeles",2015.0,2018.0,257.0,17.9,4.9,3.6,1.7,0.9,0.5,0.478,0.501,0.33799999999999997,0.733,12.7,0.132,kyleanderson,Kyle Anderson,SF,23.0,SAS,72.0,1020.0,12.5,0.525,0.191,0.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,0.7,2.0,2.7,0.127,-2.1,3.7,1.6,0.9,2017.0,23.284000000000002,0.2840000000000025,3.0
336,2014,1,30,SAS,Kyle Anderson,20.284000000000002,F-G,us,"University of California, Los Angeles",2015.0,2018.0,257.0,17.9,4.9,3.6,1.7,0.9,0.5,0.478,0.501,0.33799999999999997,0.733,12.7,0.132,kyleanderson,Kyle Anderson,SF,24.0,SAS,74.0,1978.0,15.9,0.5820000000000001,0.13,0.33299999999999996,4.7,17.6,11.1,14.7,2.9,2.5,15.8,13.5,2.4,3.8,6.2,0.151,-0.3,4.3,4.1,3.0,2018.0,24.284000000000002,0.2840000000000025,4.0
337,2013,1,1,CLE,Anthony Bennett,20.11,F,ca,"University of Nevada, Las Vegas",2014.0,2017.0,151.0,12.6,4.4,3.1,0.5,0.4,0.2,0.392,0.42700000000000005,0.261,0.67,0.5,0.013000000000000001,anthonybennett,Anthony Bennett,PF,20.0,CLE,52.0,663.0,6.9,0.425,0.23600000000000002,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,-1.1,0.7,-0.4,-0.027999999999999997,-5.8,-1.5,-7.3,-0.9,2014.0,21.11,1.1099999999999994,1.0
338,2013,1,1,CLE,Anthony Bennett,20.11,F,ca,"University of Nevada, Las Vegas",2014.0,2017.0,151.0,12.6,4.4,3.1,0.5,0.4,0.2,0.392,0.42700000000000005,0.261,0.67,0.5,0.013000000000000001,anthonybennett,Anthony Bennett,PF,21.0,MIN,57.0,894.0,11.4,0.45799999999999996,0.077,0.215,6.5,21.6,13.8,8.7,1.5,1.4,10.0,17.8,-0.1,0.4,0.3,0.017,-3.6,-1.2,-4.8,-0.6,2015.0,22.11,1.1099999999999994,2.0
339,2013,1,1,CLE,Anthony Bennett,20.11,F,ca,"University of Nevada, Las Vegas",2014.0,2017.0,151.0,12.6,4.4,3.1,0.5,0.4,0.2,0.392,0.42700000000000005,0.261,0.67,0.5,0.013000000000000001,anthonybennett,Anthony Bennett,PF,22.0,TOR,19.0,84.0,10.4,0.446,0.519,0.37,8.3,22.8,15.7,0.0,3.1,0.0,11.3,19.2,0.0,0.1,0.1,0.054000000000000006,-4.8,-4.6,-9.4,-0.2,2016.0,23.11,1.1099999999999994,3.0
340,2013,1,1,CLE,Anthony Bennett,20.11,F,ca,"University of Nevada, Las Vegas",2014.0,2017.0,151.0,12.6,4.4,3.1,0.5,0.4,0.2,0.392,0.42700000000000005,0.261,0.67,0.5,0.013000000000000001,anthonybennett,Anthony Bennett,PF,23.0,BRK,23.0,264.0,14.7,0.5329999999999999,0.522,0.391,10.2,21.0,15.6,7.1,0.9,0.9,10.0,19.4,0.3,0.2,0.5,0.09,-0.8,-2.2,-3.0,-0.1,2017.0,24.11,1.1099999999999994,4.0
341,2013,1,2,ORL,Victor Oladipo,21.059,G,us,Indiana University,2014.0,2018.0,366.0,33.4,17.4,4.5,3.8,1.7,0.5,0.445,0.483,0.353,0.8,21.9,0.086,victoroladipo,Victor Oladipo,PG,21.0,ORL,80.0,2487.0,13.6,0.514,0.24100000000000002,0.34,1.9,13.1,7.5,21.9,2.7,1.2,19.2,24.4,-1.4,2.8,1.3,0.026000000000000002,-1.6,0.8,-0.8,0.8,2014.0,22.059,1.059000000000001,1.0
342,2013,1,2,ORL,Victor Oladipo,21.059,G,us,Indiana University,2014.0,2018.0,366.0,33.4,17.4,4.5,3.8,1.7,0.5,0.445,0.483,0.353,0.8,21.9,0.086,victoroladipo,Victor Oladipo,SG,22.0,ORL,72.0,2573.0,15.9,0.527,0.228,0.295,2.2,11.2,6.6,19.3,2.4,0.6,14.3,25.2,1.5,2.0,3.5,0.065,0.5,-0.5,0.0,1.3,2015.0,23.059,1.059000000000001,2.0
343,2013,1,2,ORL,Victor Oladipo,21.059,G,us,Indiana University,2014.0,2018.0,366.0,33.4,17.4,4.5,3.8,1.7,0.5,0.445,0.483,0.353,0.8,21.9,0.086,victoroladipo,Victor Oladipo,SG,23.0,ORL,72.0,2379.0,16.7,0.534,0.29100000000000004,0.255,2.2,14.0,8.0,18.6,2.4,1.9,12.4,22.9,2.2,2.7,4.9,0.099,1.0,0.8,1.8,2.3,2016.0,24.059,1.059000000000001,3.0
344,2013,1,2,ORL,Victor Oladipo,21.059,G,us,Indiana University,2014.0,2018.0,366.0,33.4,17.4,4.5,3.8,1.7,0.5,0.445,0.483,0.353,0.8,21.9,0.086,victoroladipo,Victor Oladipo,SG,24.0,OKC,67.0,2222.0,13.6,0.534,0.37799999999999995,0.165,1.9,12.6,7.2,12.5,1.7,0.8,10.6,21.4,1.7,2.3,4.0,0.085,-0.4,-0.9,-1.3,0.4,2017.0,25.059,1.059000000000001,4.0
345,2013,1,2,ORL,Victor Oladipo,21.059,G,us,Indiana University,2014.0,2018.0,366.0,33.4,17.4,4.5,3.8,1.7,0.5,0.445,0.483,0.353,0.8,21.9,0.086,victoroladipo,Victor Oladipo,SG,25.0,IND,75.0,2552.0,23.1,0.5770000000000001,0.32299999999999995,0.27399999999999997,2.1,15.1,8.6,21.2,3.5,2.0,12.7,30.1,4.3,4.0,8.3,0.155,3.6,1.3,4.9,4.5,2018.0,26.059,1.059000000000001,5.0
346,2013,1,3,WAS,Otto Porter,20.029,F,us,Georgetown University,2014.0,2018.0,343.0,26.4,10.5,4.9,1.4,1.1,0.4,0.48700000000000004,0.534,0.40399999999999997,0.789,25.8,0.13699999999999998,ottoporter,Otto Porter,SF,20.0,WAS,37.0,319.0,6.0,0.405,0.231,0.132,7.5,13.3,10.4,4.6,1.3,0.3,12.7,15.6,-0.4,0.3,0.0,-0.006,-5.4,-1.4,-6.8,-0.4,2014.0,21.029,1.029,1.0
347,2013,1,3,WAS,Otto Porter,20.029,F,us,Georgetown University,2014.0,2018.0,343.0,26.4,10.5,4.9,1.4,1.1,0.4,0.48700000000000004,0.534,0.40399999999999997,0.789,25.8,0.13699999999999998,ottoporter,Otto Porter,SF,21.0,WAS,74.0,1432.0,11.6,0.523,0.266,0.20199999999999999,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,1.0,1.8,2.7,0.092,-1.4,0.9,-0.4,0.6,2015.0,22.029,1.029,2.0
348,2013,1,3,WAS,Otto Porter,20.029,F,us,Georgetown University,2014.0,2018.0,343.0,26.4,10.5,4.9,1.4,1.1,0.4,0.48700000000000004,0.534,0.40399999999999997,0.789,25.8,0.13699999999999998,ottoporter,Otto Porter,SF,22.0,WAS,75.0,2276.0,14.5,0.564,0.37200000000000005,0.17600000000000002,4.7,14.7,9.6,7.9,2.2,1.1,8.3,16.2,3.0,2.7,5.6,0.11900000000000001,0.8,1.0,1.8,2.2,2016.0,23.029,1.029,3.0
349,2013,1,3,WAS,Otto Porter,20.029,F,us,Georgetown University,2014.0,2018.0,343.0,26.4,10.5,4.9,1.4,1.1,0.4,0.48700000000000004,0.534,0.40399999999999997,0.789,25.8,0.13699999999999998,ottoporter,Otto Porter,SF,23.0,WAS,80.0,2605.0,17.3,0.628,0.425,0.14800000000000002,5.1,17.1,11.1,6.7,2.2,1.3,4.9,15.1,6.4,3.0,9.4,0.17300000000000001,3.0,0.9,3.9,3.9,2017.0,24.029,1.029,4.0
350,2013,1,3,WAS,Otto Porter,20.029,F,us,Georgetown University,2014.0,2018.0,343.0,26.4,10.5,4.9,1.4,1.1,0.4,0.48700000000000004,0.534,0.40399999999999997,0.789,25.8,0.13699999999999998,ottoporter,Otto Porter,SF,24.0,WAS,77.0,2432.0,18.3,0.602,0.354,0.145,4.8,18.1,11.4,10.1,2.4,1.5,7.4,18.4,5.0,3.1,8.1,0.161,2.4,1.2,3.6,3.4,2018.0,25.029,1.029,5.0
351,2013,1,4,CHA,Cody Zeller,20.27,C-F,us,Indiana University,2014.0,2018.0,312.0,22.5,7.9,5.6,1.3,0.7,0.7,0.504,0.506,0.25,0.732,20.2,0.138,codyzeller,Cody Zeller,C,21.0,CHA,82.0,1416.0,13.1,0.498,0.002,0.495,9.4,18.8,14.1,10.4,1.5,2.3,15.0,18.9,0.4,2.2,2.6,0.09,-3.2,1.8,-1.3,0.2,2014.0,21.27,0.2699999999999996,1.0
352,2013,1,4,CHA,Cody Zeller,20.27,C-F,us,Indiana University,2014.0,2018.0,312.0,22.5,7.9,5.6,1.3,0.7,0.7,0.504,0.506,0.25,0.732,20.2,0.138,codyzeller,Cody Zeller,C,22.0,CHO,62.0,1487.0,14.1,0.53,0.003,0.44,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,1.6,2.2,3.8,0.12300000000000001,-2.1,2.5,0.4,0.9,2015.0,22.27,0.2699999999999996,2.0
353,2013,1,4,CHA,Cody Zeller,20.27,C-F,us,Indiana University,2014.0,2018.0,312.0,22.5,7.9,5.6,1.3,0.7,0.7,0.504,0.506,0.25,0.732,20.2,0.138,codyzeller,Cody Zeller,C,23.0,CHO,73.0,1774.0,16.1,0.5920000000000001,0.023,0.531,8.4,19.7,14.0,6.3,1.6,2.9,11.2,15.4,3.6,2.7,6.3,0.16899999999999998,-1.0,2.0,1.0,1.3,2016.0,23.27,0.2699999999999996,3.0
354,2013,1,4,CHA,Cody Zeller,20.27,C-F,us,Indiana University,2014.0,2018.0,312.0,22.5,7.9,5.6,1.3,0.7,0.7,0.504,0.506,0.25,0.732,20.2,0.138,codyzeller,Cody Zeller,C,24.0,CHO,62.0,1725.0,16.7,0.604,0.002,0.442,8.6,17.3,12.9,9.1,1.8,3.0,10.9,15.5,3.4,2.2,5.6,0.157,-0.2,2.3,2.1,1.8,2017.0,24.27,0.2699999999999996,4.0
355,2013,1,4,CHA,Cody Zeller,20.27,C-F,us,Indiana University,2014.0,2018.0,312.0,22.5,7.9,5.6,1.3,0.7,0.7,0.504,0.506,0.25,0.732,20.2,0.138,codyzeller,Cody Zeller,C,25.0,CHO,33.0,627.0,15.9,0.602,0.019,0.545,11.4,19.3,15.3,7.4,1.1,2.8,14.6,15.7,1.2,0.7,1.9,0.145,-0.6,1.3,0.7,0.4,2018.0,25.27,0.2699999999999996,5.0
356,2013,1,5,PHO,Alex Len,20.016,C,ua,University of Maryland,2014.0,2018.0,335.0,19.9,7.2,6.5,0.8,0.4,1.0,0.485,0.489,0.24,0.7070000000000001,12.4,0.08900000000000001,alexlen,Alex Len,C,20.0,PHO,42.0,362.0,7.3,0.469,0.0,0.397,12.1,18.6,15.3,1.6,0.6,3.8,22.1,14.3,-0.2,0.4,0.2,0.024,-5.7,-0.2,-5.9,-0.4,2014.0,21.016,1.0159999999999982,1.0
357,2013,1,5,PHO,Alex Len,20.016,C,ua,University of Maryland,2014.0,2018.0,335.0,19.9,7.2,6.5,0.8,0.4,1.0,0.485,0.489,0.24,0.7070000000000001,12.4,0.08900000000000001,alexlen,Alex Len,C,21.0,PHO,69.0,1518.0,13.5,0.542,0.008,0.295,10.2,22.7,16.4,3.1,1.1,5.3,15.7,13.7,1.2,2.1,3.4,0.107,-3.3,2.3,-1.0,0.4,2015.0,22.016,1.0159999999999982,2.0
358,2013,1,5,PHO,Alex Len,20.016,C,ua,University of Maryland,2014.0,2018.0,335.0,19.9,7.2,6.5,0.8,0.4,1.0,0.485,0.489,0.24,0.7070000000000001,12.4,0.08900000000000001,alexlen,Alex Len,C,22.0,PHO,78.0,1821.0,12.4,0.48200000000000004,0.011000000000000001,0.38299999999999995,10.4,25.4,17.7,8.5,1.0,2.8,16.6,20.4,-0.5,1.8,1.3,0.035,-4.4,0.7,-3.6,-0.7,2016.0,23.016,1.0159999999999982,3.0
359,2013,1,5,PHO,Alex Len,20.016,C,ua,University of Maryland,2014.0,2018.0,335.0,19.9,7.2,6.5,0.8,0.4,1.0,0.485,0.489,0.24,0.7070000000000001,12.4,0.08900000000000001,alexlen,Alex Len,C,23.0,PHO,77.0,1560.0,15.0,0.5529999999999999,0.026000000000000002,0.449,10.6,25.3,17.8,4.2,1.2,5.1,15.5,17.6,1.2,1.7,3.0,0.091,-3.0,1.3,-1.7,0.1,2017.0,24.016,1.0159999999999982,4.0
